OrderID;OrderDate;PropertyID;ProductID;Quantity;ProductName;ProductCategory;Price;Sales;City;;;
1381;24/07/2015;5;17;1;Clothes Hanger;Housekeeping;18;18;Kansas City;;;
1382;24/07/2015;7;24;1;Envelopes (Letter);Office Supplies;24;24;Boston;;;
1383;24/07/2015;20;1;1;Large Towel;Housekeeping;9;9;San Francisco;;;
1384;24/07/2015;2;94;3;Monitor;Public Areas;70;210;Cincinnati;;;
1385;24/07/2015;4;63;1;Duct Tape;Maintenance;27;27;Seattle;;;
1386;24/07/2015;1;87;2;End Table;Public Areas;30;60;New York;;;
1387;25/07/2015;11;65;1;Ladder;Maintenance;89;89;Atlanta;;;
1388;25/07/2015;3;57;3;Wireless Router;Furnishings;70;210;Portland;;;
1389;25/07/2015;7;15;2;Drinking Glass;Housekeeping;24;48;Boston;;;
1390;25/07/2015;5;84;2;Tall Chair;Public Areas;75;150;Kansas City;;;
1391;25/07/2015;8;65;3;Ladder;Maintenance;89;267;Philadelphia;;;
1392;25/07/2015;13;87;3;End Table;Public Areas;30;90;New Orleans;;;
1393;25/07/2015;4;18;1;Coffee Cup;Housekeeping;24;24;Seattle;;;
1394;25/07/2015;14;85;1;Low Chair;Public Areas;80;80;Nashville;;;
1395;26/07/2015;7;94;3;Monitor;Public Areas;70;210;Boston;;;
1396;26/07/2015;6;54;2;Chest of Drawers;Furnishings;150;300;Orlando;;;
1397;26/07/2015;12;62;1;Leaf Blower;Maintenance;202;202;Dallas;;;
1398;26/07/2015;5;14;2;Pillowcase;Housekeeping;15;30;Kansas City;;;
1399;26/07/2015;19;1;2;Large Towel;Housekeeping;9;18;Los Angeles;;;
1400;26/07/2015;19;47;3;Swivel Chair;Furnishings;75;225;Los Angeles;;;
1401;26/07/2015;19;64;3;Gaffer's Tape;Maintenance;27;81;Los Angeles;;;
1402;27/07/2015;20;40;3;Coffee Maker;Furnishings;119;357;San Francisco;;;
1403;27/07/2015;6;94;2;Monitor;Public Areas;70;140;Orlando;;;
1404;27/07/2015;2;25;2;Envelopes (Legal);Office Supplies;28;56;Cincinnati;;;
1405;27/07/2015;19;70;2;Door Lock;Maintenance;117;234;Los Angeles;;;
1406;27/07/2015;11;28;1;Staples;Office Supplies;8;8;Atlanta;;;
1407;27/07/2015;12;5;3;Moisturizer;Housekeeping;40;120;Dallas;;;
1408;27/07/2015;13;42;3;Reading Chair;Furnishings;70;210;New Orleans;;;
1409;27/07/2015;3;21;2;Printer Paper;Office Supplies;50;100;Portland;;;
1410;27/07/2015;9;49;1;Large Vase;Furnishings;27;27;Richmond;;;
1411;28/07/2015;9;53;2;Iron;Furnishings;20;40;Richmond;;;
1412;28/07/2015;6;58;1;Mirror;Furnishings;85;85;Orlando;;;
1413;28/07/2015;11;77;3;Large Area Rug;Public Areas;40;120;Atlanta;;;
1414;29/07/2015;10;65;2;Ladder;Maintenance;89;178;Arlington;;;
1415;29/07/2015;7;36;1;Armoire;Furnishings;115;115;Boston;;;
1416;29/07/2015;17;84;3;Tall Chair;Public Areas;75;225;Las Vegas;;;
1417;29/07/2015;14;81;1;Flyer Holder;Public Areas;3;3;Nashville;;;
1418;29/07/2015;11;84;3;Tall Chair;Public Areas;75;225;Atlanta;;;
1419;29/07/2015;16;17;2;Clothes Hanger;Housekeeping;18;36;Denver;;;
1420;29/07/2015;13;51;2;Painting;Furnishings;85;170;New Orleans;;;
1421;30/07/2015;9;78;3;Small Area Rug;Public Areas;20;60;Richmond;;;
1422;30/07/2015;4;45;1;Computer Desk;Furnishings;102;102;Seattle;;;
1423;30/07/2015;11;49;3;Large Vase;Furnishings;27;81;Atlanta;;;
1424;30/07/2015;2;90;2;Luggage Cart;Public Areas;138;276;Cincinnati;;;
1425;30/07/2015;4;21;1;Printer Paper;Office Supplies;50;50;Seattle;;;
1426;30/07/2015;4;30;3;Permanent Markers;Office Supplies;6;18;Seattle;;;
1427;30/07/2015;3;79;1;Coffee Table;Public Areas;103;103;Portland;;;
1428;31/07/2015;18;82;3;Business Cards;Public Areas;60;180;Phoenix;;;
1429;31/07/2015;4;15;1;Drinking Glass;Housekeeping;24;24;Seattle;;;
1430;31/07/2015;11;51;3;Painting;Furnishings;85;255;Atlanta;;;
1431;31/07/2015;2;88;1;Serving Tray;Public Areas;6;6;Cincinnati;;;
1432;31/07/2015;10;68;1;Window Screen;Maintenance;30;30;Arlington;;;
1433;01/08/2015;6;78;3;Small Area Rug;Public Areas;20;60;Orlando;;;
1434;01/08/2015;13;65;3;Ladder;Maintenance;89;267;New Orleans;;;
1435;01/08/2015;10;17;2;Clothes Hanger;Housekeeping;18;36;Arlington;;;
1436;01/08/2015;20;59;2;Screws;Maintenance;14;28;San Francisco;;;
1437;01/08/2015;4;20;1;Pens;Office Supplies;30;30;Seattle;;;
1438;01/08/2015;6;32;2;Note Pads;Office Supplies;14;28;Orlando;;;
1439;02/08/2015;6;92;2;Large Sign;Public Areas;20;40;Orlando;;;
1440;02/08/2015;6;75;2;Small Plant;Public Areas;25;50;Orlando;;;
1441;03/08/2015;17;70;1;Door Lock;Maintenance;117;117;Las Vegas;;;
1442;03/08/2015;17;91;3;Small Sign;Public Areas;14;42;Las Vegas;;;
1443;03/08/2015;19;27;2;Invisible Tape;Office Supplies;8;16;Los Angeles;;;
1444;03/08/2015;17;74;3;Large Plant;Public Areas;35;105;Las Vegas;;;
1445;03/08/2015;13;19;2;Light Bulb;Housekeeping;17;34;New Orleans;;;
1446;04/08/2015;16;31;1;Sticky Notes;Office Supplies;20;20;Denver;;;
1447;04/08/2015;15;11;2;Shower Cap;Housekeeping;10;20;Chicago;;;
1448;04/08/2015;6;5;1;Moisturizer;Housekeeping;40;40;Orlando;;;
1449;04/08/2015;15;70;2;Door Lock;Maintenance;117;234;Chicago;;;
1450;05/08/2015;11;16;1;Mouthwash;Housekeeping;40;40;Atlanta;;;
1451;05/08/2015;1;18;1;Coffee Cup;Housekeeping;24;24;New York;;;
1452;05/08/2015;13;79;3;Coffee Table;Public Areas;103;309;New Orleans;;;
1453;05/08/2015;20;29;3;Erasable Markers;Office Supplies;6;18;San Francisco;;;
1454;05/08/2015;6;87;2;End Table;Public Areas;30;60;Orlando;;;
1455;05/08/2015;16;72;2;Nails;Maintenance;12;24;Denver;;;
1456;05/08/2015;20;29;1;Erasable Markers;Office Supplies;6;6;San Francisco;;;
1457;05/08/2015;8;90;3;Luggage Cart;Public Areas;138;414;Philadelphia;;;
1458;05/08/2015;19;87;1;End Table;Public Areas;30;30;Los Angeles;;;
1459;06/08/2015;6;15;1;Drinking Glass;Housekeeping;24;24;Orlando;;;
1460;06/08/2015;11;91;3;Small Sign;Public Areas;14;42;Atlanta;;;
1461;06/08/2015;4;12;1;Bed Sheet (King);Housekeeping;29;29;Seattle;;;
1462;06/08/2015;8;31;3;Sticky Notes;Office Supplies;20;60;Philadelphia;;;
1463;06/08/2015;20;61;2;Tape Measure;Maintenance;8;16;San Francisco;;;
1464;06/08/2015;7;41;3;Office Chair;Furnishings;85;255;Boston;;;
1465;06/08/2015;20;27;3;Invisible Tape;Office Supplies;8;24;San Francisco;;;
1466;06/08/2015;9;70;1;Door Lock;Maintenance;117;117;Richmond;;;
1467;07/08/2015;14;52;2;Ironing Board;Furnishings;18;36;Nashville;;;
1468;07/08/2015;20;4;3;Shampoo;Housekeeping;40;120;San Francisco;;;
1469;07/08/2015;17;49;3;Large Vase;Furnishings;27;81;Las Vegas;;;
1470;07/08/2015;11;16;1;Mouthwash;Housekeeping;40;40;Atlanta;;;
1471;08/08/2015;13;8;3;Bath Soap;Housekeeping;35;105;New Orleans;;;
1472;08/08/2015;2;38;1;Bed (Double);Furnishings;250;250;Cincinnati;;;
1473;08/08/2015;19;47;2;Swivel Chair;Furnishings;75;150;Los Angeles;;;
1474;08/08/2015;15;3;3;Washcloth;Housekeeping;3;9;Chicago;;;
1475;08/08/2015;12;20;2;Pens;Office Supplies;30;60;Dallas;;;
1476;08/08/2015;5;66;2;Wood Glue;Maintenance;21;42;Kansas City;;;
1477;08/08/2015;3;54;3;Chest of Drawers;Furnishings;150;450;Portland;;;
1478;09/08/2015;12;55;2;Television;Furnishings;200;400;Dallas;;;
1479;09/08/2015;8;45;3;Computer Desk;Furnishings;102;306;Philadelphia;;;
1480;09/08/2015;5;79;3;Coffee Table;Public Areas;103;309;Kansas City;;;
1481;09/08/2015;18;10;1;Toilet Paper;Housekeeping;19;19;Phoenix;;;
1482;10/08/2015;20;39;1;Alarm Clock;Furnishings;45;45;San Francisco;;;
1483;10/08/2015;2;69;2;Door Knob;Maintenance;41;82;Cincinnati;;;
1484;10/08/2015;1;1;2;Large Towel;Housekeeping;9;18;New York;;;
1485;10/08/2015;17;87;1;End Table;Public Areas;30;30;Las Vegas;;;
1486;10/08/2015;14;52;1;Ironing Board;Furnishings;18;18;Nashville;;;
1487;10/08/2015;8;2;3;Hand Towel;Housekeeping;5;15;Philadelphia;;;
1488;10/08/2015;20;18;3;Coffee Cup;Housekeeping;24;72;San Francisco;;;
1489;10/08/2015;3;84;2;Tall Chair;Public Areas;75;150;Portland;;;
1490;10/08/2015;6;55;1;Television;Furnishings;200;200;Orlando;;;
1491;11/08/2015;9;49;3;Large Vase;Furnishings;27;81;Richmond;;;
1492;11/08/2015;12;79;1;Coffee Table;Public Areas;103;103;Dallas;;;
1493;11/08/2015;17;28;3;Staples;Office Supplies;8;24;Las Vegas;;;
1494;11/08/2015;13;8;2;Bath Soap;Housekeeping;35;70;New Orleans;;;
1495;11/08/2015;10;5;3;Moisturizer;Housekeeping;40;120;Arlington;;;
1496;11/08/2015;3;83;2;Bar Stool;Public Areas;60;120;Portland;;;
1497;11/08/2015;16;54;2;Chest of Drawers;Furnishings;150;300;Denver;;;
1498;11/08/2015;16;65;2;Ladder;Maintenance;89;178;Denver;;;
1499;11/08/2015;19;75;1;Small Plant;Public Areas;25;25;Los Angeles;;;
1500;11/08/2015;14;65;1;Ladder;Maintenance;89;89;Nashville;;;
1501;12/08/2015;18;21;1;Printer Paper;Office Supplies;50;50;Phoenix;;;
1502;12/08/2015;13;3;3;Washcloth;Housekeeping;3;9;New Orleans;;;
1503;12/08/2015;6;54;2;Chest of Drawers;Furnishings;150;300;Orlando;;;
1504;12/08/2015;9;76;1;Ficus;Public Areas;80;80;Richmond;;;
1505;12/08/2015;6;38;3;Bed (Double);Furnishings;250;750;Orlando;;;
1506;12/08/2015;17;77;1;Large Area Rug;Public Areas;40;40;Las Vegas;;;
1507;12/08/2015;18;60;2;Portable Drill;Maintenance;195;390;Phoenix;;;
1508;12/08/2015;6;33;2;Towel Rack;Furnishings;10;20;Orlando;;;
1509;12/08/2015;10;59;2;Screws;Maintenance;14;28;Arlington;;;
1510;12/08/2015;17;78;1;Small Area Rug;Public Areas;20;20;Las Vegas;;;
1511;12/08/2015;1;54;1;Chest of Drawers;Furnishings;150;150;New York;;;
1512;13/08/2015;6;50;3;Small Vase;Furnishings;33;99;Orlando;;;
1513;13/08/2015;5;82;3;Business Cards;Public Areas;60;180;Kansas City;;;
1514;13/08/2015;11;45;1;Computer Desk;Furnishings;102;102;Atlanta;;;
1515;13/08/2015;7;40;3;Coffee Maker;Furnishings;119;357;Boston;;;
1516;13/08/2015;12;30;3;Permanent Markers;Office Supplies;6;18;Dallas;;;
1517;13/08/2015;14;86;2;Sofa;Public Areas;215;430;Nashville;;;
1518;13/08/2015;7;53;3;Iron;Furnishings;20;60;Boston;;;
1519;13/08/2015;12;19;3;Light Bulb;Housekeeping;17;51;Dallas;;;
1520;13/08/2015;1;4;3;Shampoo;Housekeeping;40;120;New York;;;
1521;13/08/2015;5;30;2;Permanent Markers;Office Supplies;6;12;Kansas City;;;
1522;14/08/2015;19;55;2;Television;Furnishings;200;400;Los Angeles;;;
1523;14/08/2015;4;16;1;Mouthwash;Housekeeping;40;40;Seattle;;;
1524;14/08/2015;11;11;2;Shower Cap;Housekeeping;10;20;Atlanta;;;
1525;14/08/2015;3;82;3;Business Cards;Public Areas;60;180;Portland;;;
1526;14/08/2015;14;78;2;Small Area Rug;Public Areas;20;40;Nashville;;;
1527;14/08/2015;1;7;3;Hand Soap;Housekeeping;35;105;New York;;;
1528;14/08/2015;8;72;3;Nails;Maintenance;12;36;Philadelphia;;;
1529;14/08/2015;18;78;1;Small Area Rug;Public Areas;20;20;Phoenix;;;
1530;15/08/2015;19;52;2;Ironing Board;Furnishings;18;36;Los Angeles;;;
1531;15/08/2015;20;52;3;Ironing Board;Furnishings;18;54;San Francisco;;;
1532;15/08/2015;1;85;3;Low Chair;Public Areas;80;240;New York;;;
1533;15/08/2015;8;10;2;Toilet Paper;Housekeeping;19;38;Philadelphia;;;
1534;15/08/2015;18;31;1;Sticky Notes;Office Supplies;20;20;Phoenix;;;
1535;15/08/2015;13;91;1;Small Sign;Public Areas;14;14;New Orleans;;;
1536;15/08/2015;12;19;2;Light Bulb;Housekeeping;17;34;Dallas;;;
1537;15/08/2015;2;41;2;Office Chair;Furnishings;85;170;Cincinnati;;;
1538;15/08/2015;6;32;3;Note Pads;Office Supplies;14;42;Orlando;;;
1539;16/08/2015;16;94;2;Monitor;Public Areas;70;140;Denver;;;
1540;16/08/2015;20;6;1;Conditioner;Housekeeping;40;40;San Francisco;;;
1541;16/08/2015;15;48;2;Side Table;Furnishings;40;80;Chicago;;;
1542;16/08/2015;6;17;2;Clothes Hanger;Housekeeping;18;36;Orlando;;;
1543;16/08/2015;18;75;1;Small Plant;Public Areas;25;25;Phoenix;;;
1544;16/08/2015;5;45;1;Computer Desk;Furnishings;102;102;Kansas City;;;
1545;16/08/2015;1;61;3;Tape Measure;Maintenance;8;24;New York;;;
1546;16/08/2015;20;70;1;Door Lock;Maintenance;117;117;San Francisco;;;
1547;16/08/2015;20;60;2;Portable Drill;Maintenance;195;390;San Francisco;;;
1548;16/08/2015;1;38;3;Bed (Double);Furnishings;250;750;New York;;;
1549;16/08/2015;14;25;1;Envelopes (Legal);Office Supplies;28;28;Nashville;;;
1550;16/08/2015;6;41;1;Office Chair;Furnishings;85;85;Orlando;;;
1551;17/08/2015;3;93;1;Terminal;Public Areas;85;85;Portland;;;
1552;17/08/2015;11;35;2;Tissue Box;Furnishings;25;50;Atlanta;;;
1553;17/08/2015;10;74;2;Large Plant;Public Areas;35;70;Arlington;;;
1554;17/08/2015;2;52;3;Ironing Board;Furnishings;18;54;Cincinnati;;;
1555;17/08/2015;2;1;3;Large Towel;Housekeeping;9;27;Cincinnati;;;
1556;17/08/2015;14;31;1;Sticky Notes;Office Supplies;20;20;Nashville;;;
1557;17/08/2015;20;14;1;Pillowcase;Housekeeping;15;15;San Francisco;;;
1558;17/08/2015;16;52;2;Ironing Board;Furnishings;18;36;Denver;;;
1559;17/08/2015;19;13;3;Bed Sheet (Double);Housekeeping;20;60;Los Angeles;;;
1560;17/08/2015;1;76;2;Ficus;Public Areas;80;160;New York;;;
1561;18/08/2015;1;92;2;Large Sign;Public Areas;20;40;New York;;;
1562;18/08/2015;4;79;2;Coffee Table;Public Areas;103;206;Seattle;;;
1563;18/08/2015;7;14;3;Pillowcase;Housekeeping;15;45;Boston;;;
1564;18/08/2015;10;1;1;Large Towel;Housekeeping;9;9;Arlington;;;
1565;18/08/2015;2;9;3;Tissues;Housekeeping;14;42;Cincinnati;;;
1566;18/08/2015;6;88;1;Serving Tray;Public Areas;6;6;Orlando;;;
1567;18/08/2015;18;80;2;Poster Stand;Public Areas;27;54;Phoenix;;;
1568;18/08/2015;2;31;3;Sticky Notes;Office Supplies;20;60;Cincinnati;;;
1569;18/08/2015;13;33;2;Towel Rack;Furnishings;10;20;New Orleans;;;
1570;19/08/2015;17;18;1;Coffee Cup;Housekeeping;24;24;Las Vegas;;;
1571;19/08/2015;10;87;3;End Table;Public Areas;30;90;Arlington;;;
1572;19/08/2015;3;49;2;Large Vase;Furnishings;27;54;Portland;;;
1573;19/08/2015;20;87;3;End Table;Public Areas;30;90;San Francisco;;;
1574;19/08/2015;19;25;3;Envelopes (Legal);Office Supplies;28;84;Los Angeles;;;
1575;19/08/2015;1;37;2;Bed (King);Furnishings;300;600;New York;;;
1576;20/08/2015;14;45;3;Computer Desk;Furnishings;102;306;Nashville;;;
1577;20/08/2015;6;79;1;Coffee Table;Public Areas;103;103;Orlando;;;
1578;20/08/2015;7;6;3;Conditioner;Housekeeping;40;120;Boston;;;
1579;20/08/2015;17;27;2;Invisible Tape;Office Supplies;8;16;Las Vegas;;;
1580;20/08/2015;17;65;1;Ladder;Maintenance;89;89;Las Vegas;;;
1581;20/08/2015;20;37;2;Bed (King);Furnishings;300;600;San Francisco;;;
1582;20/08/2015;17;85;2;Low Chair;Public Areas;80;160;Las Vegas;;;
1583;20/08/2015;6;13;1;Bed Sheet (Double);Housekeeping;20;20;Orlando;;;
1584;20/08/2015;20;69;1;Door Knob;Maintenance;41;41;San Francisco;;;
1585;20/08/2015;6;78;2;Small Area Rug;Public Areas;20;40;Orlando;;;
1586;20/08/2015;19;88;2;Serving Tray;Public Areas;6;12;Los Angeles;;;
1587;20/08/2015;20;82;3;Business Cards;Public Areas;60;180;San Francisco;;;
1588;20/08/2015;10;88;1;Serving Tray;Public Areas;6;6;Arlington;;;
1589;21/08/2015;13;51;1;Painting;Furnishings;85;85;New Orleans;;;
1590;21/08/2015;17;93;1;Terminal;Public Areas;85;85;Las Vegas;;;
1591;21/08/2015;12;69;1;Door Knob;Maintenance;41;41;Dallas;;;
1592;21/08/2015;8;50;3;Small Vase;Furnishings;33;99;Philadelphia;;;
1593;21/08/2015;11;45;1;Computer Desk;Furnishings;102;102;Atlanta;;;
1594;21/08/2015;8;77;1;Large Area Rug;Public Areas;40;40;Philadelphia;;;
1595;22/08/2015;9;42;3;Reading Chair;Furnishings;70;210;Richmond;;;
1596;22/08/2015;14;88;2;Serving Tray;Public Areas;6;12;Nashville;;;
1597;22/08/2015;6;44;3;Floor Lamp;Furnishings;55;165;Orlando;;;
1598;22/08/2015;17;41;3;Office Chair;Furnishings;85;255;Las Vegas;;;
1599;22/08/2015;11;90;2;Luggage Cart;Public Areas;138;276;Atlanta;;;
1600;22/08/2015;11;61;2;Tape Measure;Maintenance;8;16;Atlanta;;;
1601;23/08/2015;19;8;2;Bath Soap;Housekeeping;35;70;Los Angeles;;;
1602;23/08/2015;8;26;2;Envelopes (Catalog);Office Supplies;13;26;Philadelphia;;;
1603;23/08/2015;5;85;3;Low Chair;Public Areas;80;240;Kansas City;;;
1604;23/08/2015;15;23;1;Printer Toner;Office Supplies;85;85;Chicago;;;
1605;23/08/2015;1;73;1;Mop;Maintenance;15;15;New York;;;
1606;23/08/2015;19;6;2;Conditioner;Housekeeping;40;80;Los Angeles;;;
1607;23/08/2015;20;78;3;Small Area Rug;Public Areas;20;60;San Francisco;;;
1608;23/08/2015;13;21;1;Printer Paper;Office Supplies;50;50;New Orleans;;;
1609;23/08/2015;19;81;2;Flyer Holder;Public Areas;3;6;Los Angeles;;;
1610;23/08/2015;13;23;1;Printer Toner;Office Supplies;85;85;New Orleans;;;
1611;24/08/2015;7;81;2;Flyer Holder;Public Areas;3;6;Boston;;;
1612;24/08/2015;4;64;3;Gaffer's Tape;Maintenance;27;81;Seattle;;;
1613;24/08/2015;14;78;3;Small Area Rug;Public Areas;20;60;Nashville;;;
1614;24/08/2015;17;34;1;Shower Curtain;Furnishings;5;5;Las Vegas;;;
1615;24/08/2015;13;68;3;Window Screen;Maintenance;30;90;New Orleans;;;
1616;24/08/2015;15;14;2;Pillowcase;Housekeeping;15;30;Chicago;;;
1617;24/08/2015;16;53;3;Iron;Furnishings;20;60;Denver;;;
1618;25/08/2015;14;33;2;Towel Rack;Furnishings;10;20;Nashville;;;
1619;25/08/2015;2;89;1;Photograph;Public Areas;45;45;Cincinnati;;;
1620;25/08/2015;11;82;1;Business Cards;Public Areas;60;60;Atlanta;;;
1621;25/08/2015;1;14;3;Pillowcase;Housekeeping;15;45;New York;;;
1622;25/08/2015;11;36;2;Armoire;Furnishings;115;230;Atlanta;;;
1623;25/08/2015;3;5;3;Moisturizer;Housekeeping;40;120;Portland;;;
1624;25/08/2015;8;32;2;Note Pads;Office Supplies;14;28;Philadelphia;;;
1625;25/08/2015;17;17;2;Clothes Hanger;Housekeeping;18;36;Las Vegas;;;
1626;25/08/2015;15;49;1;Large Vase;Furnishings;27;27;Chicago;;;
1627;25/08/2015;3;45;3;Computer Desk;Furnishings;102;306;Portland;;;
1628;26/08/2015;20;20;3;Pens;Office Supplies;30;90;San Francisco;;;
1629;26/08/2015;7;92;3;Large Sign;Public Areas;20;60;Boston;;;
1630;26/08/2015;1;24;2;Envelopes (Letter);Office Supplies;24;48;New York;;;
1631;26/08/2015;2;42;3;Reading Chair;Furnishings;70;210;Cincinnati;;;
1632;26/08/2015;3;21;1;Printer Paper;Office Supplies;50;50;Portland;;;
1633;26/08/2015;10;20;1;Pens;Office Supplies;30;30;Arlington;;;
1634;26/08/2015;6;24;2;Envelopes (Letter);Office Supplies;24;48;Orlando;;;
1635;26/08/2015;2;40;2;Coffee Maker;Furnishings;119;238;Cincinnati;;;
1636;26/08/2015;8;53;1;Iron;Furnishings;20;20;Philadelphia;;;
1637;27/08/2015;14;55;3;Television;Furnishings;200;600;Nashville;;;
1638;27/08/2015;9;18;3;Coffee Cup;Housekeeping;24;72;Richmond;;;
1639;27/08/2015;5;75;1;Small Plant;Public Areas;25;25;Kansas City;;;
1640;27/08/2015;5;53;2;Iron;Furnishings;20;40;Kansas City;;;
1641;27/08/2015;5;36;1;Armoire;Furnishings;115;115;Kansas City;;;
1642;27/08/2015;10;85;2;Low Chair;Public Areas;80;160;Arlington;;;
1643;28/08/2015;1;48;2;Side Table;Furnishings;40;80;New York;;;
1644;29/08/2015;8;10;3;Toilet Paper;Housekeeping;19;57;Philadelphia;;;
1645;29/08/2015;1;20;1;Pens;Office Supplies;30;30;New York;;;
1646;30/08/2015;1;30;2;Permanent Markers;Office Supplies;6;12;New York;;;
1647;30/08/2015;2;82;2;Business Cards;Public Areas;60;120;Cincinnati;;;
1648;30/08/2015;15;30;1;Permanent Markers;Office Supplies;6;6;Chicago;;;
1649;30/08/2015;15;64;2;Gaffer's Tape;Maintenance;27;54;Chicago;;;
1650;30/08/2015;17;2;1;Hand Towel;Housekeeping;5;5;Las Vegas;;;
1651;30/08/2015;16;1;3;Large Towel;Housekeeping;9;27;Denver;;;
1652;30/08/2015;14;57;2;Wireless Router;Furnishings;70;140;Nashville;;;
1653;30/08/2015;2;79;2;Coffee Table;Public Areas;103;206;Cincinnati;;;
1654;30/08/2015;18;34;3;Shower Curtain;Furnishings;5;15;Phoenix;;;
1655;30/08/2015;17;70;2;Door Lock;Maintenance;117;234;Las Vegas;;;
1656;31/08/2015;4;1;1;Large Towel;Housekeeping;9;9;Seattle;;;
1657;31/08/2015;8;23;2;Printer Toner;Office Supplies;85;170;Philadelphia;;;
1658;31/08/2015;15;84;2;Tall Chair;Public Areas;75;150;Chicago;;;
1659;31/08/2015;4;21;1;Printer Paper;Office Supplies;50;50;Seattle;;;
1660;31/08/2015;2;71;3;Hammer;Maintenance;17;51;Cincinnati;;;
1661;01/09/2015;15;68;2;Window Screen;Maintenance;30;60;Chicago;;;
1662;01/09/2015;15;71;2;Hammer;Maintenance;17;34;Chicago;;;
1663;01/09/2015;17;6;1;Conditioner;Housekeeping;40;40;Las Vegas;;;
1664;01/09/2015;19;68;3;Window Screen;Maintenance;30;90;Los Angeles;;;
1665;01/09/2015;10;85;2;Low Chair;Public Areas;80;160;Arlington;;;
1666;02/09/2015;5;84;2;Tall Chair;Public Areas;75;150;Kansas City;;;
1667;02/09/2015;14;86;2;Sofa;Public Areas;215;430;Nashville;;;
1668;02/09/2015;9;26;1;Envelopes (Catalog);Office Supplies;13;13;Richmond;;;
1669;02/09/2015;20;64;2;Gaffer's Tape;Maintenance;27;54;San Francisco;;;
1670;02/09/2015;4;25;2;Envelopes (Legal);Office Supplies;28;56;Seattle;;;
1671;02/09/2015;20;84;2;Tall Chair;Public Areas;75;150;San Francisco;;;
1672;02/09/2015;9;50;2;Small Vase;Furnishings;33;66;Richmond;;;
1673;02/09/2015;19;19;1;Light Bulb;Housekeeping;17;17;Los Angeles;;;
1674;02/09/2015;18;2;3;Hand Towel;Housekeeping;5;15;Phoenix;;;
1675;02/09/2015;3;91;3;Small Sign;Public Areas;14;42;Portland;;;
1676;02/09/2015;20;46;3;Safe;Furnishings;115;345;San Francisco;;;
1677;02/09/2015;13;90;2;Luggage Cart;Public Areas;138;276;New Orleans;;;
1678;02/09/2015;16;6;2;Conditioner;Housekeeping;40;80;Denver;;;
1679;03/09/2015;6;4;1;Shampoo;Housekeeping;40;40;Orlando;;;
1680;03/09/2015;4;3;1;Washcloth;Housekeeping;3;3;Seattle;;;
1681;03/09/2015;20;79;2;Coffee Table;Public Areas;103;206;San Francisco;;;
1682;03/09/2015;13;60;2;Portable Drill;Maintenance;195;390;New Orleans;;;
1683;03/09/2015;9;73;1;Mop;Maintenance;15;15;Richmond;;;
1684;03/09/2015;5;61;1;Tape Measure;Maintenance;8;8;Kansas City;;;
1685;04/09/2015;6;78;3;Small Area Rug;Public Areas;20;60;Orlando;;;
1686;04/09/2015;14;4;2;Shampoo;Housekeeping;40;80;Nashville;;;
1687;04/09/2015;14;4;1;Shampoo;Housekeeping;40;40;Nashville;;;
1688;04/09/2015;12;20;2;Pens;Office Supplies;30;60;Dallas;;;
1689;04/09/2015;16;46;1;Safe;Furnishings;115;115;Denver;;;
1690;04/09/2015;2;7;1;Hand Soap;Housekeeping;35;35;Cincinnati;;;
1691;04/09/2015;4;77;2;Large Area Rug;Public Areas;40;80;Seattle;;;
1692;05/09/2015;7;80;3;Poster Stand;Public Areas;27;81;Boston;;;
1693;05/09/2015;12;35;1;Tissue Box;Furnishings;25;25;Dallas;;;
1694;05/09/2015;16;2;1;Hand Towel;Housekeeping;5;5;Denver;;;
1695;05/09/2015;7;71;2;Hammer;Maintenance;17;34;Boston;;;
1696;05/09/2015;12;83;1;Bar Stool;Public Areas;60;60;Dallas;;;
1697;06/09/2015;14;59;3;Screws;Maintenance;14;42;Nashville;;;
1698;06/09/2015;20;4;3;Shampoo;Housekeeping;40;120;San Francisco;;;
1699;06/09/2015;4;66;1;Wood Glue;Maintenance;21;21;Seattle;;;
1700;06/09/2015;2;24;3;Envelopes (Letter);Office Supplies;24;72;Cincinnati;;;
1701;06/09/2015;2;94;3;Monitor;Public Areas;70;210;Cincinnati;;;
1702;06/09/2015;3;26;2;Envelopes (Catalog);Office Supplies;13;26;Portland;;;
1703;06/09/2015;15;61;2;Tape Measure;Maintenance;8;16;Chicago;;;
1704;06/09/2015;20;38;2;Bed (Double);Furnishings;250;500;San Francisco;;;
